#M log_10_prob bin hits hits/sum_hits
#sir_exec simple-sample --graph-type Sw 0.1 -n 3200 --samples 10000000 --transmission 0.1 -j24
0.6675 -inf 2136 0 0e0
0.6678125 -inf 2137 0 0e0
0.668125 -inf 2138 0 0e0
0.6684375 -inf 2139 0 0e0
0.6687500000000001 -inf 2140 0 0e0
0.6690625 -inf 2141 0 0e0
0.669375 -inf 2142 0 0e0
0.6696875 -inf 2143 0 0e0
0.67 -inf 2144 0 0e0
0.6703125 -inf 2145 0 0e0
0.670625 -inf 2146 0 0e0
0.6709375 -inf 2147 0 0e0
0.67125 -inf 2148 0 0e0
0.6715625000000001 -inf 2149 0 0e0
0.671875 -inf 2150 0 0e0
0.6721875 -inf 2151 0 0e0
0.6725 -inf 2152 0 0e0
0.6728125 -inf 2153 0 0e0
0.673125 -inf 2154 0 0e0
0.6734375 -inf 2155 0 0e0
0.67375 -inf 2156 0 0e0
0.6740625 -inf 2157 0 0e0
0.6743750000000001 -inf 2158 0 0e0
0.6746875 -inf 2159 0 0e0
0.675 -inf 2160 0 0e0
0.6753125 -inf 2161 0 0e0
0.675625 -inf 2162 0 0e0
0.6759375 -inf 2163 0 0e0
0.67625 -inf 2164 0 0e0
0.6765625000000001 -inf 2165 0 0e0
0.676875 -inf 2166 0 0e0
0.6771875 -inf 2167 0 0e0
0.6775 -inf 2168 0 0e0
0.6778125 -inf 2169 0 0e0
0.678125 -inf 2170 0 0e0
0.6784375 -inf 2171 0 0e0
0.67875 -inf 2172 0 0e0
0.6790625 -inf 2173 0 0e0
0.6793750000000001 -inf 2174 0 0e0
0.6796875 -inf 2175 0 0e0
0.68 -inf 2176 0 0e0
0.6803125 -inf 2177 0 0e0
0.680625 -inf 2178 0 0e0
0.6809375 -inf 2179 0 0e0
0.68125 -inf 2180 0 0e0
0.6815625 -inf 2181 0 0e0
0.681875 -inf 2182 0 0e0
0.6821875000000001 -inf 2183 0 0e0
0.6825 -inf 2184 0 0e0
0.6828125 -inf 2185 0 0e0
0.683125 -inf 2186 0 0e0
0.6834375 -inf 2187 0 0e0
0.68375 -inf 2188 0 0e0
0.6840625 -inf 2189 0 0e0
0.6843750000000001 -inf 2190 0 0e0
0.6846875 -inf 2191 0 0e0
0.685 -inf 2192 0 0e0
0.6853125 -inf 2193 0 0e0
0.685625 -inf 2194 0 0e0
0.6859375 -inf 2195 0 0e0
0.68625 -inf 2196 0 0e0
0.6865625 -inf 2197 0 0e0
0.686875 -inf 2198 0 0e0
0.6871875000000001 -inf 2199 0 0e0
0.6875 -inf 2200 0 0e0
0.6878125 -inf 2201 0 0e0
0.688125 -inf 2202 0 0e0
0.6884375 -inf 2203 0 0e0
0.68875 -inf 2204 0 0e0
0.6890625 -inf 2205 0 0e0
0.689375 -inf 2206 0 0e0
0.6896875 -inf 2207 0 0e0
0.6900000000000001 -inf 2208 0 0e0
0.6903125 -inf 2209 0 0e0
0.690625 -inf 2210 0 0e0
0.6909375 -inf 2211 0 0e0
0.69125 -inf 2212 0 0e0
0.6915625 -inf 2213 0 0e0
0.691875 -inf 2214 0 0e0
0.6921875000000001 -inf 2215 0 0e0
0.6925 -inf 2216 0 0e0
0.6928125 -inf 2217 0 0e0
0.693125 -inf 2218 0 0e0
0.6934375 -inf 2219 0 0e0
0.69375 -inf 2220 0 0e0
0.6940625 -inf 2221 0 0e0
0.694375 -inf 2222 0 0e0
0.6946875 -inf 2223 0 0e0
0.6950000000000001 -inf 2224 0 0e0
0.6953125 -inf 2225 0 0e0
0.695625 -inf 2226 0 0e0
0.6959375 -inf 2227 0 0e0
0.69625 -inf 2228 0 0e0
0.6965625 -inf 2229 0 0e0
0.696875 -inf 2230 0 0e0
0.6971875 -inf 2231 0 0e0
0.6975 -inf 2232 0 0e0
0.6978125000000001 -inf 2233 0 0e0
0.698125 -inf 2234 0 0e0
0.6984375 -inf 2235 0 0e0
0.69875 -inf 2236 0 0e0
0.6990625 -inf 2237 0 0e0
0.699375 -inf 2238 0 0e0
0.6996875 -inf 2239 0 0e0
0.7000000000000001 -inf 2240 0 0e0
0.7003125 -inf 2241 0 0e0
0.700625 -inf 2242 0 0e0
0.7009375 -inf 2243 0 0e0
0.70125 -inf 2244 0 0e0
0.7015625 -inf 2245 0 0e0
0.701875 -inf 2246 0 0e0
0.7021875 -inf 2247 0 0e0
0.7025 -inf 2248 0 0e0
0.7028125000000001 -inf 2249 0 0e0
0.703125 -inf 2250 0 0e0
0.7034375 -inf 2251 0 0e0
0.70375 -inf 2252 0 0e0
0.7040625 -inf 2253 0 0e0
0.704375 -inf 2254 0 0e0
0.7046875 -inf 2255 0 0e0
0.705 -inf 2256 0 0e0
0.7053125 -inf 2257 0 0e0
0.7056250000000001 -inf 2258 0 0e0
0.7059375 -inf 2259 0 0e0
0.70625 -inf 2260 0 0e0
0.7065625 -inf 2261 0 0e0
0.706875 -inf 2262 0 0e0
0.7071875 -inf 2263 0 0e0
0.7075 -inf 2264 0 0e0
0.7078125000000001 -inf 2265 0 0e0
0.708125 -inf 2266 0 0e0
0.7084375 -inf 2267 0 0e0
0.70875 -inf 2268 0 0e0
0.7090625 -inf 2269 0 0e0
0.709375 -inf 2270 0 0e0
0.7096875 -inf 2271 0 0e0
0.71 -inf 2272 0 0e0
0.7103125 -inf 2273 0 0e0
0.7106250000000001 -inf 2274 0 0e0
0.7109375 -inf 2275 0 0e0
0.71125 -inf 2276 0 0e0
0.7115625 -inf 2277 0 0e0
0.711875 -inf 2278 0 0e0
0.7121875 -inf 2279 0 0e0
0.7125 -inf 2280 0 0e0
0.7128125 -inf 2281 0 0e0
0.713125 -inf 2282 0 0e0
0.7134375000000001 -inf 2283 0 0e0
0.71375 -inf 2284 0 0e0
0.7140625 -inf 2285 0 0e0
0.714375 -inf 2286 0 0e0
0.7146875 -inf 2287 0 0e0
0.715 -inf 2288 0 0e0
0.7153125 -inf 2289 0 0e0
0.7156250000000001 -inf 2290 0 0e0
0.7159375 -inf 2291 0 0e0
0.71625 -inf 2292 0 0e0
0.7165625 -inf 2293 0 0e0
0.716875 -inf 2294 0 0e0
0.7171875 -inf 2295 0 0e0
0.7175 -inf 2296 0 0e0
0.7178125 -inf 2297 0 0e0
0.718125 -inf 2298 0 0e0
0.7184375000000001 -inf 2299 0 0e0
0.71875 -inf 2300 0 0e0
0.7190625 -inf 2301 0 0e0
0.719375 -inf 2302 0 0e0
0.7196875 -inf 2303 0 0e0
0.72 -inf 2304 0 0e0
0.7203125 -inf 2305 0 0e0
0.720625 -inf 2306 0 0e0
0.7209375 -inf 2307 0 0e0
0.7212500000000001 -inf 2308 0 0e0
0.7215625 -inf 2309 0 0e0
0.721875 -inf 2310 0 0e0
0.7221875 -inf 2311 0 0e0
0.7225 -inf 2312 0 0e0
0.7228125 -inf 2313 0 0e0
0.723125 -inf 2314 0 0e0
0.7234375000000001 -inf 2315 0 0e0
0.72375 -inf 2316 0 0e0
0.7240625 -inf 2317 0 0e0
0.724375 -inf 2318 0 0e0
0.7246875 -inf 2319 0 0e0
0.725 -inf 2320 0 0e0
0.7253125 -inf 2321 0 0e0
0.725625 -inf 2322 0 0e0
0.7259375 -inf 2323 0 0e0
0.7262500000000001 -inf 2324 0 0e0
0.7265625 -inf 2325 0 0e0
0.726875 -inf 2326 0 0e0
0.7271875 -inf 2327 0 0e0
0.7275 -inf 2328 0 0e0
0.7278125 -inf 2329 0 0e0
0.728125 -inf 2330 0 0e0
0.7284375 -inf 2331 0 0e0
0.72875 -inf 2332 0 0e0
0.7290625000000001 -inf 2333 0 0e0
0.729375 -inf 2334 0 0e0
0.7296875 -inf 2335 0 0e0
0.73 -inf 2336 0 0e0
0.7303125 -inf 2337 0 0e0
0.730625 -inf 2338 0 0e0
0.7309375 -inf 2339 0 0e0
0.7312500000000001 -inf 2340 0 0e0
0.7315625 -inf 2341 0 0e0
0.731875 -inf 2342 0 0e0
0.7321875 -inf 2343 0 0e0
0.7325 -inf 2344 0 0e0
0.7328125 -inf 2345 0 0e0
0.733125 -inf 2346 0 0e0
0.7334375 -inf 2347 0 0e0
0.73375 -inf 2348 0 0e0
0.7340625000000001 -inf 2349 0 0e0
0.734375 -inf 2350 0 0e0
0.7346875 -inf 2351 0 0e0
0.735 -inf 2352 0 0e0
0.7353125 -inf 2353 0 0e0
0.735625 -inf 2354 0 0e0
0.7359375 -inf 2355 0 0e0
0.73625 -inf 2356 0 0e0
0.7365625 -inf 2357 0 0e0
0.7368750000000001 -inf 2358 0 0e0
0.7371875 -inf 2359 0 0e0
0.7375 -inf 2360 0 0e0
0.7378125 -inf 2361 0 0e0
0.738125 -inf 2362 0 0e0
0.7384375 -inf 2363 0 0e0
0.73875 -inf 2364 0 0e0
0.7390625000000001 -inf 2365 0 0e0
0.739375 -inf 2366 0 0e0
0.7396875 -inf 2367 0 0e0
0.74 -inf 2368 0 0e0
0.7403125 -inf 2369 0 0e0
0.740625 -inf 2370 0 0e0
0.7409375 -inf 2371 0 0e0
0.74125 -inf 2372 0 0e0
0.7415625 -inf 2373 0 0e0
0.7418750000000001 -inf 2374 0 0e0
0.7421875 -inf 2375 0 0e0
0.7425 -inf 2376 0 0e0
0.7428125 -inf 2377 0 0e0
0.743125 -inf 2378 0 0e0
0.7434375 -inf 2379 0 0e0
0.74375 -inf 2380 0 0e0
0.7440625 -inf 2381 0 0e0
0.744375 -inf 2382 0 0e0
0.7446875000000001 -inf 2383 0 0e0
0.745 -inf 2384 0 0e0
0.7453125 -inf 2385 0 0e0
0.745625 -inf 2386 0 0e0
0.7459375 -inf 2387 0 0e0
0.74625 -inf 2388 0 0e0
0.7465625 -inf 2389 0 0e0
0.7468750000000001 -inf 2390 0 0e0
0.7471875 -inf 2391 0 0e0
0.7475 -inf 2392 0 0e0
0.7478125 -inf 2393 0 0e0
0.748125 -inf 2394 0 0e0
0.7484375 -inf 2395 0 0e0
0.74875 -inf 2396 0 0e0
0.7490625 -inf 2397 0 0e0
0.749375 -inf 2398 0 0e0
0.7496875000000001 -inf 2399 0 0e0
0.75 -inf 2400 0 0e0
0.7503125 -inf 2401 0 0e0
0.750625 -inf 2402 0 0e0
0.7509375 -inf 2403 0 0e0
0.75125 -inf 2404 0 0e0
0.7515625 -inf 2405 0 0e0
0.7518750000000001 -inf 2406 0 0e0
0.7521875 -inf 2407 0 0e0
0.7525000000000001 -inf 2408 0 0e0
0.7528125 -inf 2409 0 0e0
0.753125 -inf 2410 0 0e0
0.7534375 -inf 2411 0 0e0
0.75375 -inf 2412 0 0e0
0.7540625 -inf 2413 0 0e0
0.754375 -inf 2414 0 0e0
0.7546875000000001 -inf 2415 0 0e0
0.755 -inf 2416 0 0e0
0.7553125 -inf 2417 0 0e0
0.755625 -inf 2418 0 0e0
0.7559375 -inf 2419 0 0e0
0.75625 -inf 2420 0 0e0
0.7565625 -inf 2421 0 0e0
0.756875 -inf 2422 0 0e0
0.7571875 -inf 2423 0 0e0
0.7575000000000001 -inf 2424 0 0e0
0.7578125 -inf 2425 0 0e0
0.758125 -inf 2426 0 0e0
0.7584375 -inf 2427 0 0e0
0.75875 -inf 2428 0 0e0
0.7590625 -inf 2429 0 0e0
0.759375 -inf 2430 0 0e0
0.7596875000000001 -inf 2431 0 0e0
0.76 -inf 2432 0 0e0
0.7603125000000001 -inf 2433 0 0e0
0.760625 -inf 2434 0 0e0
0.7609375 -inf 2435 0 0e0
0.76125 -inf 2436 0 0e0
0.7615625 -inf 2437 0 0e0
0.761875 -inf 2438 0 0e0
0.7621875 -inf 2439 0 0e0
0.7625000000000001 -inf 2440 0 0e0
0.7628125 -inf 2441 0 0e0
0.763125 -inf 2442 0 0e0
0.7634375 -inf 2443 0 0e0
0.76375 -inf 2444 0 0e0
0.7640625 -inf 2445 0 0e0
0.764375 -inf 2446 0 0e0
0.7646875 -inf 2447 0 0e0
0.765 -inf 2448 0 0e0
0.7653125000000001 -inf 2449 0 0e0
0.765625 -inf 2450 0 0e0
0.7659375 -inf 2451 0 0e0
0.76625 -inf 2452 0 0e0
0.7665625 -inf 2453 0 0e0
0.766875 -inf 2454 0 0e0
0.7671875 -inf 2455 0 0e0
0.7675000000000001 -inf 2456 0 0e0
0.7678125 -inf 2457 0 0e0
0.7681250000000001 -inf 2458 0 0e0
0.7684375 -inf 2459 0 0e0
0.76875 -inf 2460 0 0e0
0.7690625 -inf 2461 0 0e0
0.769375 -inf 2462 0 0e0
0.7696875 -inf 2463 0 0e0
0.77 -inf 2464 0 0e0
0.7703125000000001 -inf 2465 0 0e0
0.770625 -inf 2466 0 0e0
0.7709375 -inf 2467 0 0e0
0.77125 -inf 2468 0 0e0
0.7715625 -inf 2469 0 0e0
0.771875 -inf 2470 0 0e0
0.7721875 -inf 2471 0 0e0
0.7725 -inf 2472 0 0e0
0.7728125 -inf 2473 0 0e0
0.7731250000000001 -inf 2474 0 0e0
0.7734375 -inf 2475 0 0e0
0.77375 -inf 2476 0 0e0
0.7740625 -inf 2477 0 0e0
0.774375 -inf 2478 0 0e0
0.7746875 -inf 2479 0 0e0
0.775 -inf 2480 0 0e0
0.7753125000000001 -inf 2481 0 0e0
0.775625 -inf 2482 0 0e0
0.7759375000000001 -inf 2483 0 0e0
0.77625 -inf 2484 0 0e0
0.7765625 -inf 2485 0 0e0
0.776875 -inf 2486 0 0e0
0.7771875 -inf 2487 0 0e0
0.7775 -inf 2488 0 0e0
0.7778125 -inf 2489 0 0e0
0.7781250000000001 -inf 2490 0 0e0
0.7784375 -inf 2491 0 0e0
0.77875 -inf 2492 0 0e0
0.7790625 -inf 2493 0 0e0
0.779375 -inf 2494 0 0e0
0.7796875 -inf 2495 0 0e0
0.78 -inf 2496 0 0e0
0.7803125 -inf 2497 0 0e0
0.780625 -inf 2498 0 0e0
0.7809375000000001 -inf 2499 0 0e0
0.78125 -inf 2500 0 0e0
0.7815625 -inf 2501 0 0e0
0.781875 -inf 2502 0 0e0
0.7821875 -inf 2503 0 0e0
0.7825 -inf 2504 0 0e0
0.7828125 -inf 2505 0 0e0
0.7831250000000001 -inf 2506 0 0e0
0.7834375 -inf 2507 0 0e0
0.7837500000000001 -inf 2508 0 0e0
0.7840625 -inf 2509 0 0e0
0.784375 -inf 2510 0 0e0
0.7846875 -inf 2511 0 0e0
0.785 -inf 2512 0 0e0
0.7853125 -inf 2513 0 0e0
0.785625 -inf 2514 0 0e0
0.7859375000000001 -inf 2515 0 0e0
0.78625 -inf 2516 0 0e0
0.7865625 -inf 2517 0 0e0
0.786875 -inf 2518 0 0e0
0.7871875 -inf 2519 0 0e0
0.7875 -inf 2520 0 0e0
0.7878125 -inf 2521 0 0e0
0.788125 -inf 2522 0 0e0
0.7884375 -inf 2523 0 0e0
0.7887500000000001 -inf 2524 0 0e0
0.7890625 -inf 2525 0 0e0
0.789375 -inf 2526 0 0e0
0.7896875 -inf 2527 0 0e0
0.79 -inf 2528 0 0e0
0.7903125 -inf 2529 0 0e0
0.790625 -inf 2530 0 0e0
0.7909375000000001 -inf 2531 0 0e0
0.79125 -inf 2532 0 0e0
0.7915625000000001 -inf 2533 0 0e0
0.791875 -inf 2534 0 0e0
0.7921875 -inf 2535 0 0e0
0.7925 -inf 2536 0 0e0
0.7928125 -inf 2537 0 0e0
0.793125 -inf 2538 0 0e0
0.7934375 -inf 2539 0 0e0
0.7937500000000001 -inf 2540 0 0e0
0.7940625 -inf 2541 0 0e0
0.794375 -inf 2542 0 0e0
0.7946875 -inf 2543 0 0e0
0.795 -inf 2544 0 0e0
0.7953125 -inf 2545 0 0e0
0.795625 -inf 2546 0 0e0
0.7959375 -inf 2547 0 0e0
0.79625 -inf 2548 0 0e0
0.7965625000000001 -inf 2549 0 0e0
0.796875 -inf 2550 0 0e0
0.7971875 -inf 2551 0 0e0
0.7975 -inf 2552 0 0e0
0.7978125 -inf 2553 0 0e0
0.798125 -inf 2554 0 0e0
0.7984375 -inf 2555 0 0e0
0.7987500000000001 -inf 2556 0 0e0
0.7990625 -inf 2557 0 0e0
0.7993750000000001 -inf 2558 0 0e0
0.7996875 -inf 2559 0 0e0
0.8 -inf 2560 0 0e0
0.8003125 -inf 2561 0 0e0
0.800625 -inf 2562 0 0e0
0.8009375 -inf 2563 0 0e0
0.80125 -inf 2564 0 0e0
0.8015625000000001 -inf 2565 0 0e0
0.801875 -inf 2566 0 0e0
0.8021875 -inf 2567 0 0e0
0.8025 -inf 2568 0 0e0
0.8028125 -inf 2569 0 0e0
0.803125 -inf 2570 0 0e0
0.8034375 -inf 2571 0 0e0
0.80375 -inf 2572 0 0e0
0.8040625 -inf 2573 0 0e0
0.8043750000000001 -inf 2574 0 0e0
0.8046875 -inf 2575 0 0e0
0.805 -inf 2576 0 0e0
0.8053125 -inf 2577 0 0e0
0.805625 -inf 2578 0 0e0
0.8059375 -inf 2579 0 0e0
0.80625 -inf 2580 0 0e0
0.8065625000000001 -inf 2581 0 0e0
0.806875 -inf 2582 0 0e0
0.8071875000000001 -inf 2583 0 0e0
0.8075 -inf 2584 0 0e0
0.8078125 -inf 2585 0 0e0
0.808125 -inf 2586 0 0e0
0.8084375 -inf 2587 0 0e0
0.80875 -inf 2588 0 0e0
0.8090625 -inf 2589 0 0e0
0.8093750000000001 -inf 2590 0 0e0
0.8096875 -inf 2591 0 0e0
0.81 -inf 2592 0 0e0
0.8103125 -inf 2593 0 0e0
0.810625 -inf 2594 0 0e0
0.8109375 -inf 2595 0 0e0
0.81125 -inf 2596 0 0e0
0.8115625 -inf 2597 0 0e0
0.811875 -inf 2598 0 0e0
0.8121875000000001 -inf 2599 0 0e0
0.8125 -inf 2600 0 0e0
0.8128125 -inf 2601 0 0e0
0.813125 -inf 2602 0 0e0
0.8134375 -inf 2603 0 0e0
0.81375 -inf 2604 0 0e0
0.8140625 -inf 2605 0 0e0
0.8143750000000001 -inf 2606 0 0e0
0.8146875 -inf 2607 0 0e0
0.8150000000000001 -inf 2608 0 0e0
0.8153125 -inf 2609 0 0e0
0.815625 -inf 2610 0 0e0
0.8159375 -inf 2611 0 0e0
0.81625 -inf 2612 0 0e0
0.8165625 -inf 2613 0 0e0
0.816875 -inf 2614 0 0e0
0.8171875000000001 -inf 2615 0 0e0
0.8175 -inf 2616 0 0e0
0.8178125 -inf 2617 0 0e0
0.818125 -inf 2618 0 0e0
0.8184375 -inf 2619 0 0e0
0.81875 -inf 2620 0 0e0
0.8190625 -inf 2621 0 0e0
0.819375 -inf 2622 0 0e0
0.8196875 -inf 2623 0 0e0
0.8200000000000001 -inf 2624 0 0e0
0.8203125 -inf 2625 0 0e0
0.820625 -inf 2626 0 0e0
0.8209375 -inf 2627 0 0e0
0.82125 -inf 2628 0 0e0
0.8215625 -inf 2629 0 0e0
0.821875 -inf 2630 0 0e0
0.8221875000000001 -inf 2631 0 0e0
0.8225 -inf 2632 0 0e0
0.8228125000000001 -inf 2633 0 0e0
0.823125 -inf 2634 0 0e0
0.8234375 -inf 2635 0 0e0
0.82375 -inf 2636 0 0e0
0.8240625 -inf 2637 0 0e0
0.824375 -inf 2638 0 0e0
0.8246875 -inf 2639 0 0e0
0.8250000000000001 -inf 2640 0 0e0
0.8253125 -inf 2641 0 0e0
0.825625 -inf 2642 0 0e0
0.8259375 -inf 2643 0 0e0
0.82625 -inf 2644 0 0e0
0.8265625 -inf 2645 0 0e0
0.826875 -inf 2646 0 0e0
0.8271875 -inf 2647 0 0e0
0.8275 -inf 2648 0 0e0
0.8278125000000001 -inf 2649 0 0e0
0.828125 -inf 2650 0 0e0
0.8284375 -inf 2651 0 0e0
0.82875 -inf 2652 0 0e0
0.8290625 -inf 2653 0 0e0
0.829375 -inf 2654 0 0e0
0.8296875 -inf 2655 0 0e0
0.8300000000000001 -inf 2656 0 0e0
0.8303125 -inf 2657 0 0e0
0.8306250000000001 -inf 2658 0 0e0
0.8309375 -inf 2659 0 0e0
0.83125 -inf 2660 0 0e0
0.8315625 -inf 2661 0 0e0
0.831875 -inf 2662 0 0e0
0.8321875 -inf 2663 0 0e0
0.8325 -inf 2664 0 0e0
0.8328125000000001 -inf 2665 0 0e0
0.833125 -inf 2666 0 0e0
0.8334375 -inf 2667 0 0e0
0.83375 -inf 2668 0 0e0
0.8340625 -inf 2669 0 0e0
0.834375 -inf 2670 0 0e0
0.8346875 -inf 2671 0 0e0
0.835 -inf 2672 0 0e0
0.8353125 -inf 2673 0 0e0
0.8356250000000001 -inf 2674 0 0e0
0.8359375 -inf 2675 0 0e0
0.83625 -inf 2676 0 0e0
0.8365625 -inf 2677 0 0e0
0.836875 -inf 2678 0 0e0
0.8371875 -inf 2679 0 0e0
0.8375 -inf 2680 0 0e0
0.8378125000000001 -inf 2681 0 0e0
0.838125 -inf 2682 0 0e0
0.8384375000000001 -inf 2683 0 0e0
0.83875 -inf 2684 0 0e0
0.8390625 -inf 2685 0 0e0
0.839375 -inf 2686 0 0e0
0.8396875 -inf 2687 0 0e0
0.84 -inf 2688 0 0e0
0.8403125 -inf 2689 0 0e0
0.8406250000000001 -inf 2690 0 0e0
0.8409375 -inf 2691 0 0e0
0.84125 -inf 2692 0 0e0
0.8415625 -inf 2693 0 0e0
0.841875 -inf 2694 0 0e0
0.8421875 -inf 2695 0 0e0
0.8425 -inf 2696 0 0e0
0.8428125 -inf 2697 0 0e0
0.843125 -inf 2698 0 0e0
0.8434375000000001 -inf 2699 0 0e0
0.84375 -inf 2700 0 0e0
0.8440625 -inf 2701 0 0e0
0.844375 -inf 2702 0 0e0
0.8446875 -inf 2703 0 0e0
0.845 -inf 2704 0 0e0
0.8453125 -inf 2705 0 0e0
0.8456250000000001 -inf 2706 0 0e0
0.8459375 -inf 2707 0 0e0
0.8462500000000001 -inf 2708 0 0e0
0.8465625 -inf 2709 0 0e0
0.846875 -inf 2710 0 0e0
0.8471875 -inf 2711 0 0e0
0.8475 -inf 2712 0 0e0
0.8478125 -inf 2713 0 0e0
0.848125 -inf 2714 0 0e0
0.8484375000000001 -inf 2715 0 0e0
0.84875 -inf 2716 0 0e0
0.8490625 -inf 2717 0 0e0
0.849375 -inf 2718 0 0e0
0.8496875 -inf 2719 0 0e0
0.85 -inf 2720 0 0e0
0.8503125 -inf 2721 0 0e0
0.850625 -inf 2722 0 0e0
0.8509375 -inf 2723 0 0e0
0.8512500000000001 -inf 2724 0 0e0
0.8515625 -inf 2725 0 0e0
0.851875 -inf 2726 0 0e0
0.8521875 -inf 2727 0 0e0
0.8525 -inf 2728 0 0e0
0.8528125 -inf 2729 0 0e0
0.853125 -inf 2730 0 0e0
0.8534375000000001 -inf 2731 0 0e0
0.85375 -inf 2732 0 0e0
0.8540625000000001 -inf 2733 0 0e0
0.854375 -inf 2734 0 0e0
0.8546875 -inf 2735 0 0e0
0.855 -inf 2736 0 0e0
0.8553125 -inf 2737 0 0e0
0.855625 -inf 2738 0 0e0
0.8559375 -inf 2739 0 0e0
0.8562500000000001 -inf 2740 0 0e0
0.8565625 -inf 2741 0 0e0
0.856875 -inf 2742 0 0e0
0.8571875 -inf 2743 0 0e0
0.8575 -inf 2744 0 0e0
0.8578125 -inf 2745 0 0e0
0.858125 -inf 2746 0 0e0
0.8584375 -inf 2747 0 0e0
0.85875 -inf 2748 0 0e0
0.8590625000000001 -inf 2749 0 0e0
0.859375 -inf 2750 0 0e0
0.8596875 -inf 2751 0 0e0
0.86 -inf 2752 0 0e0
0.8603125 -inf 2753 0 0e0
0.860625 -inf 2754 0 0e0
0.8609375 -inf 2755 0 0e0
0.8612500000000001 -inf 2756 0 0e0
0.8615625 -inf 2757 0 0e0
0.8618750000000001 -inf 2758 0 0e0
0.8621875 -inf 2759 0 0e0
0.8625 -inf 2760 0 0e0
0.8628125 -inf 2761 0 0e0
0.863125 -inf 2762 0 0e0
0.8634375 -inf 2763 0 0e0
0.86375 -inf 2764 0 0e0
0.8640625000000001 -inf 2765 0 0e0
0.864375 -inf 2766 0 0e0
0.8646875 -inf 2767 0 0e0
0.865 -inf 2768 0 0e0
0.8653125 -inf 2769 0 0e0
0.865625 -inf 2770 0 0e0
0.8659375 -inf 2771 0 0e0
0.86625 -inf 2772 0 0e0
0.8665625 -inf 2773 0 0e0
0.8668750000000001 -inf 2774 0 0e0
0.8671875 -inf 2775 0 0e0
0.8675 -inf 2776 0 0e0
0.8678125 -inf 2777 0 0e0
0.868125 -inf 2778 0 0e0
0.8684375 -inf 2779 0 0e0
0.86875 -inf 2780 0 0e0
0.8690625000000001 -inf 2781 0 0e0
0.869375 -inf 2782 0 0e0
0.8696875000000001 -inf 2783 0 0e0
0.87 -inf 2784 0 0e0
0.8703125 -inf 2785 0 0e0
0.870625 -inf 2786 0 0e0
0.8709375 -inf 2787 0 0e0
0.87125 -inf 2788 0 0e0
0.8715625 -inf 2789 0 0e0
0.8718750000000001 -inf 2790 0 0e0
0.8721875 -inf 2791 0 0e0
0.8725 -inf 2792 0 0e0
0.8728125 -inf 2793 0 0e0
0.873125 -inf 2794 0 0e0
0.8734375 -inf 2795 0 0e0
0.87375 -inf 2796 0 0e0
0.8740625 -inf 2797 0 0e0
0.874375 -inf 2798 0 0e0
0.8746875000000001 -inf 2799 0 0e0
0.875 -inf 2800 0 0e0
0.8753125 -inf 2801 0 0e0
0.875625 -inf 2802 0 0e0
0.8759375 -inf 2803 0 0e0
0.87625 -inf 2804 0 0e0
0.8765625 -inf 2805 0 0e0
0.8768750000000001 -inf 2806 0 0e0
0.8771875 -inf 2807 0 0e0
0.8775000000000001 -inf 2808 0 0e0
0.8778125 -inf 2809 0 0e0
0.878125 -inf 2810 0 0e0
0.8784375 -inf 2811 0 0e0
0.87875 -inf 2812 0 0e0
0.8790625 -inf 2813 0 0e0
0.879375 -inf 2814 0 0e0
0.8796875000000001 -inf 2815 0 0e0
0.88 -inf 2816 0 0e0
0.8803125 -inf 2817 0 0e0
0.880625 -inf 2818 0 0e0
0.8809375 -inf 2819 0 0e0
0.88125 -inf 2820 0 0e0
0.8815625 -inf 2821 0 0e0
0.881875 -inf 2822 0 0e0
0.8821875 -inf 2823 0 0e0
0.8825000000000001 -inf 2824 0 0e0
0.8828125 -inf 2825 0 0e0
0.883125 -inf 2826 0 0e0
0.8834375 -inf 2827 0 0e0
0.88375 -inf 2828 0 0e0
0.8840625 -inf 2829 0 0e0
0.884375 -inf 2830 0 0e0
0.8846875000000001 -inf 2831 0 0e0
0.885 -inf 2832 0 0e0
0.8853125000000001 -inf 2833 0 0e0
0.885625 -inf 2834 0 0e0
0.8859375 -inf 2835 0 0e0
0.88625 -inf 2836 0 0e0
0.8865625 -inf 2837 0 0e0
0.886875 -inf 2838 0 0e0
0.8871875 -inf 2839 0 0e0
0.8875000000000001 -inf 2840 0 0e0
0.8878125 -inf 2841 0 0e0
0.888125 -inf 2842 0 0e0
0.8884375 -inf 2843 0 0e0
0.88875 -inf 2844 0 0e0
0.8890625 -inf 2845 0 0e0
0.889375 -inf 2846 0 0e0
0.8896875 -inf 2847 0 0e0
0.89 -inf 2848 0 0e0
0.8903125000000001 -inf 2849 0 0e0
0.890625 -inf 2850 0 0e0
0.8909375 -inf 2851 0 0e0
0.89125 -inf 2852 0 0e0
0.8915625 -inf 2853 0 0e0
0.891875 -inf 2854 0 0e0
0.8921875 -inf 2855 0 0e0
0.8925000000000001 -inf 2856 0 0e0
0.8928125 -inf 2857 0 0e0
0.8931250000000001 -inf 2858 0 0e0
0.8934375 -inf 2859 0 0e0
0.89375 -inf 2860 0 0e0
0.8940625 -inf 2861 0 0e0
0.894375 -inf 2862 0 0e0
0.8946875 -inf 2863 0 0e0
0.895 -inf 2864 0 0e0
0.8953125000000001 -inf 2865 0 0e0
0.895625 -inf 2866 0 0e0
0.8959375 -inf 2867 0 0e0
0.89625 -inf 2868 0 0e0
0.8965625 -inf 2869 0 0e0
