#left right log_10_prob interval_0 interval_1 …
#CMD: sir_exec rewl -n 3200 --step-size-min 256 --intervals 24 --recovery-rate 0.14 --sweep-size 1111 --transmission 0.1 --f-thresh 0.0000008 --walker-per-interval 1 --duration-factor 50 --overlap 1 --e-mode i -j 24 --model-seed 4856829 --min 10 --right 1650 --sweep-vec-left 1480 1261 1262 1320 1320 1200 --sweep-vec-right 1360 1360 1290 --days 4 --hours 22
#Total unfinished fraction: 0 Total count: 4268451050 Total count unfinished 0
#Worst interval: left: 1517, right 1649, frac 0, count 176558524, unfinished 0
71 72 -3.8051215661591327 -3.8051215661591327 -3.662724532617416 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
72 73 -3.8367751157260055 -3.8367751157260055 -3.732113826896724 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
73 74 -3.8818923987776026 -3.8818923987776026 -3.7790183971473232 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
74 75 -3.9199646257983387 -3.9199646257983387 -3.834222596362629 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
75 76 -3.9646975455182103 -3.9646975455182103 -3.862529722421725 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
76 77 -4.0127659797556285 -4.0127659797556285 -3.954718348123047 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
77 78 -4.060393580964536 -4.060393580964536 -3.979621154220058 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
78 79 -4.096634620619002 -4.096634620619002 -4.090588050591697 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
79 80 -4.135314823398549 -4.135314823398549 -4.109260166341438 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
80 81 -4.188086870143654 -4.188086870143654 -4.153087076590798 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
81 82 -4.227591600656331 -4.227591600656331 -4.20199487421432 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
82 83 -4.270388983773992 -4.270388983773992 -4.240528344550822 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
83 84 -4.314447617489544 -4.314447617489544 -4.312758251964533 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
84 85 -4.3582661824715965 -4.3582661824715965 -4.355994028640408 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
85 86 -4.406078725407261 -4.406078725407261 -4.405769502657967 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
86 87 -4.450385730334316 -4.450385730334316 -4.452893273782618 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
87 88 -4.499572861909146 -4.499572861909146 -4.503236267521562 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
88 89 -4.549324237144027 -4.549324237144027 -4.54809585048295 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
89 90 -4.595800100696184 -4.595800100696184 -4.598432717488638 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
90 91 -4.639503958401718 -4.639503958401718 -4.639503958401718 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
91 92 -4.692439835733884 -4.688010995806902 -4.692439835733884 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
92 93 -4.744883676938986 -4.731495679417422 -4.744883676938986 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
93 94 -4.784553575015255 -4.7780772856006335 -4.784553575015255 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
94 95 -4.833219017297715 -4.825391910177535 -4.833219017297715 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
95 96 -4.892303507787351 -4.881413065506209 -4.892303507787351 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
96 97 -4.941736634123117 -4.9329589299307735 -4.941736634123117 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
97 98 -4.9899238315522885 -4.985072885908727 -4.9899238315522885 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
98 99 -5.040677008565588 -5.029562147937675 -5.040677008565588 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
99 100 -5.090726814430319 -5.080521185410319 -5.090726814430319 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
